JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
1048,161,18,2023-08-03,checkout,ADDTOCART,454.8
1049,276,39,2024-11-07,Homepage,Drop-off,
1050,64,42,2024-07-26,Homepage,View,41.2
1051,6,30,2024-01-29,purchase,PURCHASE,375.3
1052,244,31,2024-05-05,ProductPage,View,329.4
1053,108,29,2024-04-05,Homepage,View,566.6
1054,375,39,2024-09-05,checkout,Purchase,423.9
1055,233,32,2023-01-31,Homepage,Click,110.8
1056,173,44,2024-08-23,CHECKOUT,drop-off,
1057,384,20,2024-03-08,Purchase,PURCHASE,161.5
1058,420,41,2024-06-13,Checkout,Drop-off,
1059,390,37,2024-01-13,productpage,Drop-off,
1060,136,30,2023-02-21,HOMEPAGE,DROP-OFF,
1061,438,36,2024-03-11,PURCHASE,Purchase,34.0
1062,199,31,2024-04-10,Homepage,View,581.4
1063,214,50,2023-10-03,ProductPage,DROP-OFF,
1064,176,34,2024-09-14,CHECKOUT,ADDTOCART,72.7
1065,409,42,2024-07-18,ProductPage,View,564.6
1066,49,36,2023-03-02,Homepage,VIEW,598.1
1067,2,20,2023-11-16,Purchase,Purchase,10.8
1068,477,21,2024-01-26,Checkout,purchase,333.9
1069,97,3,2023-11-06,ProductPage,Drop-off,
1070,125,26,2024-12-19,CHECKOUT,Drop-off,
1071,314,26,2023-10-30,checkout,Purchase,546.5
1072,495,27,2024-10-14,Purchase,Purchase,151.9
1073,158,26,2023-03-13,Homepage,click,203.2
1074,374,39,2024-10-29,Checkout,Purchase,377.8
1075,132,6,2023-04-28,Homepage,Click,463.3
1076,279,23,2023-11-28,Purchase,purchase,549.5
1077,288,33,2023-03-14,HOMEPAGE,Click,416.9
1078,187,25,2023-06-03,PRODUCTPAGE,Drop-off,
1079,492,22,2024-12-13,Purchase,Purchase,150.0
1080,231,19,2023-01-27,productpage,Click,249.0
1081,213,47,2023-11-05,Checkout,Purchase,467.0
1082,494,20,2023-07-07,Checkout,Drop-off,
1083,481,50,2024-11-25,Purchase,Purchase,35.6
1084,331,45,2023-03-08,purchase,Purchase,347.3
1085,141,4,2024-06-16,checkout,Drop-off,
1086,289,48,2024-07-05,productpage,view,454.1
1087,253,14,2023-12-17,Purchase,purchase,598.8
1088,477,35,2024-05-30,PRODUCTPAGE,Click,144.4
1089,74,24,2023-03-02,Purchase,Purchase,203.1
1090,313,39,2023-06-30,Homepage,CLICK,203.9
1091,98,48,2023-05-16,checkout,AddToCart,92.9
1092,59,40,2023-11-07,Checkout,DROP-OFF,
1093,33,18,2024-10-25,PURCHASE,Purchase,377.4
1094,40,32,2023-08-05,Checkout,PURCHASE,128.1
1095,104,5,2024-08-29,ProductPage,View,342.6
1096,498,14,2023-05-05,ProductPage,Click,470.3
1097,6,48,2024-08-10,Homepage,View,239.2
1098,79,37,2024-08-03,CHECKOUT,Drop-off,
1099,290,44,2024-11-14,homepage,CLICK,445.6
1100,100,27,2023-06-05,Purchase,Purchase,550.5
1101,208,11,2023-11-04,Purchase,Purchase,357.5
1102,387,41,2024-01-15,PRODUCTPAGE,View,69.3
1103,405,8,2024-10-27,ProductPage,CLICK,544.7
1104,98,20,2023-07-08,Checkout,drop-off,
1105,338,45,2024-04-22,Purchase,Purchase,450.7
1106,24,32,2023-01-24,Checkout,PURCHASE,197.3
1107,329,10,2023-04-23,Checkout,Drop-off,
1108,327,14,2023-01-12,ProductPage,AddToCart,187.2
1109,254,36,2023-05-11,ProductPage,Drop-off,
1110,323,26,2024-03-19,Checkout,AddToCart,388.4
1111,188,30,2024-11-17,Checkout,Drop-off,
1112,451,22,2024-12-08,ProductPage,View,229.7
1113,405,23,2024-10-14,ProductPage,CLICK,213.2
1114,151,23,2024-06-08,Purchase,PURCHASE,509.8
1115,65,2,2024-08-12,productpage,Click,291.3
1116,322,41,2023-05-01,ProductPage,click,396.6
1117,35,46,2024-07-30,Checkout,Drop-off,
1118,179,23,2023-06-14,ProductPage,click,460.3
1119,494,47,2024-08-28,checkout,Drop-off,
1120,336,3,2024-03-27,Purchase,Purchase,190.6
1121,67,37,2024-03-04,CHECKOUT,PURCHASE,94.4
1122,34,24,2024-03-29,Checkout,Purchase,155.2
1123,363,5,2023-11-21,ProductPage,View,486.6
1124,336,12,2024-11-30,Homepage,VIEW,252.1
1125,7,37,2023-02-15,HOMEPAGE,drop-off,
1126,269,21,2024-03-09,checkout,addtocart,249.9
1127,243,1,2024-04-12,Homepage,Click,478.6
1128,439,36,2024-02-08,homepage,View,485.0
1129,194,39,2023-05-07,Homepage,View,180.7
1130,295,2,2023-02-20,Homepage,click,211.9
1131,90,17,2023-11-06,Checkout,AddToCart,560.4
1132,26,50,2024-02-14,PURCHASE,Purchase,363.1
1133,218,10,2023-01-29,Checkout,Purchase,188.6
1134,271,33,2023-11-17,Checkout,drop-off,
1135,375,27,2023-01-24,Checkout,Drop-off,
1136,364,50,2023-10-14,purchase,PURCHASE,75.5
1137,493,23,2024-02-07,PURCHASE,Purchase,104.6
1138,496,5,2023-07-23,Purchase,Purchase,467.7
1139,50,15,2024-07-01,ProductPage,Click,90.9
1140,89,18,2024-02-17,ProductPage,AddToCart,243.5
1141,61,23,2023-10-18,Homepage,VIEW,138.5
1142,314,26,2024-03-27,Purchase,purchase,549.0
1143,462,1,2023-07-10,ProductPage,AddToCart,334.6
1144,463,44,2023-02-21,Homepage,View,425.8
1145,423,37,2023-03-18,Homepage,Drop-off,
1146,128,15,2024-07-24,Purchase,Purchase,515.7
1147,455,9,2024-05-02,ProductPage,Click,357.1
1148,52,26,2024-06-11,ProductPage,AddToCart,303.3
1149,189,33,2023-06-18,Purchase,Purchase,550.0
1150,217,34,2023-02-13,homepage,Click,274.2
1151,351,6,2024-01-15,HOMEPAGE,Click,335.7
1152,9,20,2024-12-07,Homepage,View,138.0
1153,270,40,2024-06-17,Checkout,Drop-off,
1154,21,2,2023-09-08,purchase,purchase,154.9
1155,249,33,2023-10-13,ProductPage,AddToCart,303.4
1156,293,39,2024-07-03,Homepage,click,35.0
1157,28,43,2023-09-12,ProductPage,AddToCart,271.0
1158,33,27,2024-01-08,homepage,view,149.3
1159,199,44,2024-12-11,ProductPage,CLICK,197.6
1160,405,12,2024-01-02,ProductPage,View,469.9
1161,388,25,2023-06-09,Checkout,drop-off,
1162,290,7,2023-10-29,HOMEPAGE,Click,477.5
1163,480,29,2023-09-29,Checkout,DROP-OFF,
1164,15,18,2024-07-08,ProductPage,Click,246.9
1165,360,19,2024-09-13,Purchase,Purchase,476.8
1166,181,23,2024-10-02,CHECKOUT,Purchase,489.0
1167,139,2,2024-12-20,Purchase,Purchase,137.1
1168,484,15,2023-11-24,Homepage,Click,414.0
1169,271,23,2024-03-02,Homepage,Drop-off,
1170,295,1,2024-06-11,Purchase,Purchase,439.4
1171,91,41,2023-12-02,Checkout,DROP-OFF,
1172,283,42,2023-10-29,purchase,Purchase,312.5
1173,170,45,2023-07-19,productpage,Drop-off,
1174,50,31,2023-05-12,Checkout,DROP-OFF,
1175,13,29,2023-03-13,ProductPage,AddToCart,332.8
1176,380,11,2023-03-08,Checkout,Drop-off,
1177,442,34,2023-08-19,ProductPage,Click,297.2
1178,442,47,2023-02-01,homepage,view,355.6
1179,127,35,2024-12-10,Checkout,purchase,19.8
1180,224,17,2023-06-15,HOMEPAGE,Drop-off,
1181,317,46,2024-07-10,Homepage,click,590.2
1182,57,46,2024-12-24,Homepage,Click,520.1
1183,452,5,2023-06-24,HOMEPAGE,Click,298.1
1184,151,37,2023-07-17,Purchase,Purchase,17.9
1185,416,39,2024-04-17,ProductPage,View,474.2
1186,119,15,2023-12-11,Purchase,Purchase,389.9
1187,92,47,2023-12-29,Purchase,Purchase,534.2
1188,70,15,2024-11-22,ProductPage,CLICK,13.8
1189,221,32,2023-07-22,HOMEPAGE,Click,548.7
1190,315,5,2024-06-26,purchase,purchase,156.8
1191,18,9,2023-01-06,Checkout,DROP-OFF,
1192,161,16,2023-08-15,Purchase,Purchase,411.0
1193,176,41,2023-09-25,Purchase,Purchase,199.8
1194,96,23,2023-12-22,Homepage,View,410.5
1195,467,15,2024-12-26,ProductPage,Drop-off,
1196,164,41,2023-03-16,ProductPage,Click,68.9
1197,119,1,2023-05-22,Purchase,Purchase,19.7
1198,23,21,2023-10-20,CHECKOUT,Drop-off,
1199,275,32,2024-02-16,Checkout,Drop-off,
1200,388,31,2023-01-07,Checkout,Purchase,339.1
1201,69,14,2024-08-02,Purchase,Purchase,522.5
1202,198,45,2024-05-04,Purchase,purchase,76.7
1203,373,4,2024-02-02,Checkout,Purchase,171.3
1204,170,23,2023-01-11,Checkout,addtocart,69.2
1205,403,16,2024-08-17,Checkout,AddToCart,183.1
1206,400,26,2023-12-28,Purchase,Purchase,19.1
1207,7,39,2023-10-07,Homepage,Click,597.5
1208,382,13,2024-03-06,ProductPage,AddToCart,122.8
1209,227,46,2023-08-11,PRODUCTPAGE,Drop-off,
1210,349,44,2023-05-05,Purchase,PURCHASE,72.6
1211,334,24,2024-04-26,Checkout,Drop-off,
1212,9,38,2023-10-06,Checkout,drop-off,
1213,193,22,2024-11-08,ProductPage,Drop-off,
1214,145,18,2023-03-27,PURCHASE,Purchase,403.1
1215,107,16,2023-06-24,Purchase,Purchase,374.3
1216,312,47,2024-11-07,PRODUCTPAGE,View,83.5
1217,158,7,2024-04-12,ProductPage,drop-off,
1218,131,20,2023-04-03,PRODUCTPAGE,View,268.9
1219,168,39,2024-04-05,PURCHASE,purchase,195.4
1220,440,9,2024-01-18,Homepage,Drop-off,
1221,480,46,2023-07-24,Checkout,AddToCart,350.8
1222,127,4,2024-10-06,CHECKOUT,DROP-OFF,
1223,135,16,2024-09-24,PURCHASE,Purchase,413.7
1224,497,38,2023-01-28,ProductPage,Drop-off,
1225,112,43,2023-07-18,Checkout,PURCHASE,518.5
1226,1,29,2023-04-28,homepage,Drop-off,
1227,190,37,2024-04-28,CHECKOUT,Purchase,306.6
1228,257,26,2024-05-11,Homepage,View,465.7
1229,483,6,2023-12-13,purchase,Purchase,395.6
1230,52,21,2023-12-04,Checkout,drop-off,
1231,127,20,2023-12-05,CHECKOUT,Drop-off,
1232,24,1,2023-05-22,PRODUCTPAGE,CLICK,168.3
1233,290,43,2023-05-30,PURCHASE,Purchase,459.3
1234,88,4,2023-08-24,Purchase,Purchase,462.5
1235,172,23,2023-03-23,Checkout,Drop-off,
1236,305,46,2023-03-11,ProductPage,Drop-off,
1237,248,2,2023-08-10,Purchase,purchase,146.5
1238,263,4,2023-04-14,Homepage,View,174.7
1239,308,50,2023-07-03,PRODUCTPAGE,view,205.8
1240,282,42,2023-05-22,ProductPage,CLICK,196.7
1241,415,18,2023-03-13,PRODUCTPAGE,Click,446.0
1242,270,49,2024-11-23,ProductPage,View,257.9
1243,304,3,2024-11-26,PURCHASE,Purchase,217.4
1244,208,43,2024-09-08,Purchase,purchase,373.9
1245,45,42,2023-12-09,purchase,Purchase,297.5
1246,427,19,2023-01-15,Checkout,Drop-off,
1247,445,5,2024-04-28,ProductPage,Drop-off,
1248,153,23,2023-04-20,homepage,View,15.2
1249,390,16,2023-02-15,Purchase,Purchase,397.8
1250,143,6,2023-07-14,Homepage,Drop-off,
1251,481,3,2023-08-08,Purchase,Purchase,583.7
1252,233,8,2023-05-26,CHECKOUT,AddToCart,328.4
1253,10,44,2023-12-13,ProductPage,View,328.5
1254,219,42,2023-01-27,PRODUCTPAGE,view,81.0
1255,231,2,2024-01-25,ProductPage,View,122.0
1256,478,2,2023-05-24,Homepage,click,480.9
1257,429,31,2024-02-28,checkout,AddToCart,288.0
1258,154,50,2024-09-30,Purchase,Purchase,335.5
1259,416,9,2023-01-19,CHECKOUT,AddToCart,52.0
1260,341,22,2024-03-08,purchase,Purchase,187.5
1261,456,9,2024-02-02,ProductPage,Drop-off,
1262,329,19,2023-05-09,CHECKOUT,PURCHASE,379.6
1263,129,12,2023-08-06,checkout,Drop-off,
1264,172,40,2023-11-17,productpage,AddToCart,179.7
1265,368,15,2023-10-25,ProductPage,Drop-off,
1266,374,15,2023-05-10,Purchase,purchase,161.0
1267,500,34,2023-08-25,Checkout,Drop-off,
1268,398,37,2024-11-08,ProductPage,Click,295.6
1269,415,24,2024-08-26,Checkout,Purchase,61.5
1270,72,33,2024-04-22,productpage,Drop-off,
1271,226,8,2024-10-22,Purchase,Purchase,136.9
1272,274,39,2023-02-10,PRODUCTPAGE,Click,196.0
1273,469,50,2024-10-17,Purchase,PURCHASE,191.9
1274,301,9,2023-11-27,HOMEPAGE,View,227.6
1275,189,4,2024-12-13,Checkout,DROP-OFF,
1276,77,40,2024-08-11,Purchase,purchase,100.8
1277,436,43,2024-05-08,Homepage,View,235.6
1278,449,24,2024-05-17,Checkout,drop-off,
1279,300,45,2024-07-13,ProductPage,Click,277.7
1280,357,24,2024-07-20,PRODUCTPAGE,Click,69.0
1281,1,13,2024-04-04,Homepage,View,102.1
1282,331,30,2023-12-22,checkout,purchase,254.9
1283,76,30,2023-09-13,Homepage,Drop-off,
1284,77,43,2024-12-04,Checkout,DROP-OFF,
1285,456,20,2023-01-07,Checkout,Drop-off,
1286,97,32,2024-07-09,Checkout,AddToCart,365.0
1287,497,13,2023-07-23,ProductPage,Click,559.5
1288,443,49,2024-08-08,CHECKOUT,DROP-OFF,
1289,167,1,2024-10-30,checkout,AddToCart,21.8
1290,177,27,2023-09-28,Purchase,Purchase,289.1
1291,313,26,2023-08-16,PRODUCTPAGE,View,530.2
1292,133,12,2023-02-25,Homepage,DROP-OFF,
1293,102,28,2024-05-13,ProductPage,Click,321.0
1294,423,40,2024-05-09,PRODUCTPAGE,AddToCart,195.4
1295,407,41,2023-12-08,ProductPage,Drop-off,
1296,278,4,2023-03-10,PURCHASE,purchase,160.4
1297,357,39,2024-03-11,ProductPage,click,237.0
1298,463,47,2023-03-03,Purchase,purchase,432.5
1299,415,45,2023-09-04,homepage,view,322.1
1300,200,4,2024-03-29,Checkout,Purchase,129.0
1301,155,50,2024-10-04,Checkout,Purchase,586.0
1302,163,50,2024-10-21,purchase,Purchase,57.3
1303,79,42,2024-01-08,Checkout,Drop-off,
1304,472,46,2024-01-02,ProductPage,View,433.5
1305,249,46,2024-03-24,Checkout,Drop-off,
1306,200,5,2023-02-26,homepage,Drop-off,
1307,340,43,2023-03-21,CHECKOUT,Drop-off,
1308,206,33,2023-12-12,ProductPage,CLICK,542.5
1309,286,24,2024-06-28,HOMEPAGE,VIEW,565.3
1310,219,14,2023-06-17,CHECKOUT,AddToCart,330.0
1311,397,48,2023-05-02,purchase,Purchase,398.5
1312,160,34,2023-11-21,homepage,DROP-OFF,
1313,463,12,2024-02-11,Purchase,Purchase,569.1
1314,141,6,2023-10-22,productpage,Click,396.5
1315,407,42,2024-11-18,Checkout,AddToCart,229.1
1316,88,37,2024-07-13,Checkout,drop-off,
1317,82,6,2024-07-12,ProductPage,AddToCart,299.8
1318,270,34,2023-07-16,ProductPage,Drop-off,
1319,205,31,2023-11-05,purchase,purchase,324.2
1320,72,12,2023-04-26,Purchase,PURCHASE,24.8
1321,409,37,2023-01-13,Homepage,Click,121.8
1322,90,46,2024-12-10,ProductPage,VIEW,349.0
1323,296,41,2023-02-06,Checkout,Purchase,170.4
1324,53,43,2024-01-15,Purchase,Purchase,495.1
1325,96,37,2023-01-01,Purchase,Purchase,386.2
1326,378,49,2023-12-31,ProductPage,Click,582.2
1327,59,26,2024-08-27,ProductPage,AddToCart,490.5
1328,487,4,2024-10-29,HOMEPAGE,CLICK,478.0
1329,492,40,2023-09-30,ProductPage,AddToCart,570.7
1330,165,49,2023-08-22,productpage,Click,253.2
1331,128,19,2023-04-06,Purchase,purchase,54.9
1332,5,47,2023-01-14,Checkout,Drop-off,
1333,150,42,2023-06-05,Homepage,View,185.7
1334,90,49,2023-11-27,Purchase,purchase,580.6
1335,485,49,2023-04-06,Purchase,Purchase,527.6
1336,226,44,2023-02-03,Checkout,AddToCart,366.1
1337,47,8,2024-07-24,Homepage,Click,239.7
1338,468,46,2024-11-02,Purchase,Purchase,550.4
1339,346,21,2024-12-18,homepage,CLICK,188.5
1340,481,20,2024-05-17,Checkout,AddToCart,52.8
1341,311,44,2023-03-09,Checkout,Drop-off,
1342,233,25,2023-11-25,Purchase,purchase,174.8
1343,312,37,2023-08-25,Checkout,Drop-off,
1344,91,33,2023-06-02,Purchase,Purchase,327.2
1345,342,24,2024-02-12,ProductPage,AddToCart,17.2
1346,468,9,2024-05-19,Purchase,Purchase,564.1
1347,4,26,2024-02-02,Homepage,Drop-off,
1348,454,7,2023-09-05,Checkout,PURCHASE,559.5
1349,481,35,2024-04-19,Purchase,Purchase,316.2
1350,368,15,2023-01-30,ProductPage,View,380.4
1351,40,34,2023-09-15,PURCHASE,Purchase,249.4
1352,404,16,2024-10-16,Homepage,Click,167.3
1353,86,30,2023-07-14,ProductPage,Drop-off,
1354,348,37,2023-01-15,Checkout,DROP-OFF,
1355,184,8,2023-05-14,Purchase,Purchase,29.2
1356,481,12,2024-09-17,homepage,Click,61.9
1357,69,18,2023-02-22,ProductPage,Drop-off,
1358,293,24,2023-07-21,PURCHASE,Purchase,15.9
1359,397,45,2024-03-03,Purchase,purchase,110.7
1360,47,19,2023-01-29,Purchase,PURCHASE,470.1
1361,349,11,2024-12-14,PURCHASE,Purchase,507.9
1362,336,46,2024-08-24,Purchase,Purchase,147.6
1363,126,45,2023-06-16,PRODUCTPAGE,ADDTOCART,201.4
1364,272,24,2023-11-08,Checkout,Drop-off,
1365,70,3,2023-09-12,ProductPage,Click,132.7
1366,79,4,2023-11-18,Purchase,Purchase,394.8
1367,377,28,2023-06-09,Purchase,Purchase,513.9
1368,144,29,2023-06-02,Homepage,Click,304.3
1369,436,4,2023-07-23,Purchase,Purchase,201.3
1370,337,50,2024-04-13,PRODUCTPAGE,VIEW,27.7
1371,105,20,2024-02-18,Checkout,Drop-off,
1372,308,14,2023-07-28,ProductPage,Click,560.2
1373,354,35,2023-11-01,Checkout,ADDTOCART,194.0
1374,290,31,2023-03-06,Homepage,Click,202.5
1375,248,19,2023-05-29,productpage,view,15.4
1376,286,16,2024-12-30,CHECKOUT,ADDTOCART,359.0
1377,5,32,2024-11-05,Checkout,Purchase,248.0
1378,296,16,2024-10-20,ProductPage,View,297.5
1379,249,19,2023-02-20,Purchase,Purchase,147.6
1380,407,10,2023-07-09,checkout,AddToCart,407.3
1381,398,3,2024-09-14,purchase,Purchase,564.1
1382,482,5,2023-07-12,Purchase,Purchase,115.5
1383,260,23,2023-02-05,Purchase,PURCHASE,335.2
1384,419,36,2023-11-29,Homepage,Click,85.1
1385,332,5,2024-12-03,productpage,View,53.2
1386,193,37,2023-08-18,Homepage,Drop-off,
1387,274,29,2023-01-17,Homepage,view,249.2
1388,407,29,2023-10-13,Checkout,purchase,465.4
1389,321,6,2024-08-21,ProductPage,Click,554.7
1390,234,14,2023-05-04,HOMEPAGE,Drop-off,
1391,370,30,2023-01-13,Checkout,AddToCart,449.2
1392,59,3,2024-03-10,Purchase,purchase,297.4
1393,111,6,2024-09-21,ProductPage,View,55.9
1394,451,33,2024-04-11,Checkout,purchase,335.8
1395,232,15,2024-08-14,Homepage,View,342.3
1396,494,14,2023-02-16,ProductPage,Click,254.9
1397,400,50,2024-11-29,Homepage,Click,482.5
1398,169,3,2023-09-22,Purchase,Purchase,128.8
1399,186,22,2024-05-28,homepage,CLICK,390.9
1400,1,3,2024-11-11,Purchase,purchase,543.7
1401,274,37,2023-09-05,Checkout,Purchase,75.4
1402,367,26,2024-02-06,Purchase,purchase,528.9
1403,84,46,2023-08-29,HOMEPAGE,Click,253.5
1404,36,31,2024-11-26,CHECKOUT,AddToCart,72.1
1405,295,19,2023-04-22,Checkout,Purchase,504.5
1406,472,13,2024-01-27,checkout,AddToCart,270.8
1407,300,49,2024-01-04,Homepage,Drop-off,
1408,323,20,2023-02-13,PURCHASE,Purchase,312.8
1409,205,13,2023-03-12,Checkout,PURCHASE,350.6
1410,17,37,2023-02-10,purchase,Purchase,154.1
1411,40,27,2023-04-09,Checkout,Drop-off,
1412,294,42,2023-10-04,Homepage,Click,567.1
1413,473,17,2024-03-23,Purchase,Purchase,218.4
1414,25,12,2023-02-11,homepage,View,288.5
1415,468,23,2023-11-10,ProductPage,Click,487.4
1416,125,24,2023-09-22,PURCHASE,purchase,514.0
1417,195,44,2024-12-23,Purchase,Purchase,523.5
1418,368,34,2023-03-13,Homepage,view,266.1
1419,285,26,2024-07-19,Checkout,DROP-OFF,
1420,102,6,2024-02-29,CHECKOUT,ADDTOCART,531.8
1421,389,6,2024-05-01,Checkout,drop-off,
1422,397,6,2023-12-09,PRODUCTPAGE,Drop-off,
1423,429,2,2024-03-06,ProductPage,View,395.7
1424,336,40,2023-01-18,checkout,Drop-off,
1425,193,37,2024-10-01,Homepage,CLICK,428.2
1426,494,26,2023-09-17,ProductPage,AddToCart,133.2
1427,75,17,2023-05-08,Homepage,CLICK,421.2
1428,434,20,2023-04-26,Purchase,Purchase,280.4
1429,460,39,2024-06-23,ProductPage,Click,225.8
1430,332,26,2024-01-15,checkout,drop-off,
1431,169,8,2023-09-20,Checkout,DROP-OFF,
1432,468,47,2023-01-20,Homepage,CLICK,484.2
1433,429,8,2024-06-29,Homepage,Click,356.4
1434,163,6,2024-11-09,Checkout,Drop-off,
1435,459,20,2023-04-15,checkout,Drop-off,
1436,452,37,2023-08-04,ProductPage,Click,351.1
1437,467,33,2023-09-15,PURCHASE,Purchase,543.6
1438,319,22,2024-03-12,Purchase,Purchase,484.7
1439,348,37,2023-02-27,homepage,CLICK,196.7
1440,51,9,2023-08-28,Checkout,Drop-off,
1441,17,25,2023-09-29,checkout,Drop-off,
1442,147,29,2023-06-10,ProductPage,click,460.1
1443,471,22,2023-02-23,Checkout,Purchase,178.2
1444,157,15,2024-03-18,Purchase,Purchase,517.3
1445,199,7,2024-09-07,homepage,view,272.7
1446,303,21,2023-11-11,Purchase,Purchase,231.5
1447,350,46,2024-08-26,checkout,Drop-off,
1448,355,46,2023-10-12,Homepage,CLICK,253.5
1449,195,11,2023-02-25,Checkout,Drop-off,
1450,456,14,2024-05-28,Purchase,PURCHASE,130.3
1451,144,39,2024-08-23,Purchase,Purchase,212.2
1452,193,2,2024-03-30,ProductPage,Click,131.3
1453,434,41,2024-09-19,purchase,Purchase,297.3
1454,268,29,2024-10-08,productpage,View,327.4
1455,38,17,2024-07-11,Homepage,View,396.1
1456,400,46,2024-05-14,Purchase,PURCHASE,403.9
1457,152,17,2024-03-04,Purchase,Purchase,427.8
1458,179,31,2024-06-27,productpage,DROP-OFF,
1459,272,28,2023-08-23,purchase,Purchase,357.5
1460,269,15,2023-06-29,Homepage,View,40.0
1461,477,45,2024-02-12,Checkout,Drop-off,
1462,204,19,2023-05-05,Purchase,Purchase,380.2
1463,284,44,2024-07-06,Purchase,PURCHASE,308.9
1464,186,31,2024-03-06,Homepage,click,366.6
1465,202,12,2024-10-22,Purchase,Purchase,264.4
1466,108,23,2024-12-24,Purchase,Purchase,99.3
1467,440,15,2023-10-22,Checkout,PURCHASE,164.8
1468,479,28,2023-10-09,ProductPage,View,546.8
1469,244,45,2024-12-09,Purchase,Purchase,351.3
1470,245,20,2023-01-10,purchase,Purchase,480.1
1471,403,44,2023-11-05,HOMEPAGE,View,495.1
1472,417,4,2023-04-23,Purchase,purchase,234.0
1473,454,3,2023-05-08,PURCHASE,Purchase,460.1
1474,199,49,2024-10-22,Checkout,Purchase,230.6
1475,293,48,2024-05-27,homepage,CLICK,559.6
1476,22,38,2024-06-16,Checkout,drop-off,
1477,240,43,2023-03-19,PURCHASE,Purchase,261.9
1478,263,43,2023-11-22,ProductPage,CLICK,231.8
1479,442,2,2023-09-05,Checkout,AddToCart,247.4
1480,157,43,2024-07-07,productpage,AddToCart,514.2
1481,489,1,2024-04-18,CHECKOUT,ADDTOCART,49.5
1482,243,36,2023-02-25,Homepage,CLICK,71.3
1483,72,8,2024-12-12,Purchase,Purchase,341.0
1484,474,14,2023-06-21,productpage,View,145.7
1485,341,47,2023-03-04,ProductPage,VIEW,322.7
1486,318,16,2024-07-15,ProductPage,Drop-off,
1487,148,43,2023-05-09,ProductPage,View,532.1
1488,134,35,2023-12-18,Homepage,Drop-off,
1489,255,2,2024-01-27,Purchase,Purchase,120.4
1490,66,21,2024-02-14,Purchase,PURCHASE,477.7
1491,364,32,2024-04-06,productpage,Click,81.6
1492,488,16,2023-09-21,ProductPage,CLICK,320.8
1493,467,25,2023-10-06,CHECKOUT,Purchase,203.6
1494,464,16,2024-11-06,CHECKOUT,drop-off,
1495,374,29,2023-01-13,Purchase,Purchase,405.8
1496,176,6,2023-09-23,PURCHASE,purchase,496.0
1497,129,43,2023-05-16,Purchase,PURCHASE,437.3
1498,235,11,2023-02-26,ProductPage,VIEW,245.9
1499,155,5,2024-09-19,Checkout,drop-off,
1500,50,16,2023-07-29,homepage,Click,42.8
1501,371,50,2024-10-14,Purchase,purchase,150.2
1502,327,18,2023-10-04,Homepage,Drop-off,
1503,386,23,2023-06-26,PURCHASE,Purchase,373.7
1504,498,14,2023-07-17,ProductPage,View,129.1
1505,23,32,2023-04-13,purchase,purchase,283.6
1506,209,25,2023-01-13,ProductPage,drop-off,
1507,135,10,2023-12-15,CHECKOUT,Purchase,574.1
1508,93,38,2024-11-15,checkout,AddToCart,516.9
1509,74,38,2024-02-27,ProductPage,Click,80.2
1510,17,30,2023-02-21,Checkout,drop-off,
1511,345,4,2024-03-07,PRODUCTPAGE,addtocart,115.8
1512,475,40,2024-03-28,PURCHASE,Purchase,515.2
1513,116,17,2024-02-21,Homepage,Click,242.8
1514,247,19,2024-08-17,ProductPage,View,471.2
1515,432,39,2023-08-26,ProductPage,AddToCart,307.1
1516,307,35,2024-01-26,Checkout,AddToCart,338.5
1517,412,38,2024-03-15,productpage,Click,539.1
1518,279,7,2024-10-10,Purchase,purchase,403.9
1519,471,40,2023-02-16,ProductPage,AddToCart,39.5
1520,319,48,2024-08-20,Homepage,Click,281.2
1521,204,8,2023-02-02,Homepage,Click,261.6
1522,484,41,2023-12-18,ProductPage,click,73.0
1523,152,46,2023-03-26,CHECKOUT,Drop-off,
1524,321,44,2023-08-21,Purchase,Purchase,582.6
1525,15,45,2024-11-12,ProductPage,View,160.0
1526,452,39,2023-12-12,Homepage,Click,332.0
1527,18,25,2023-11-17,Homepage,click,42.3
1528,467,44,2023-12-24,Checkout,PURCHASE,192.5
1529,102,32,2023-12-13,PRODUCTPAGE,View,72.6
1530,437,5,2023-07-06,ProductPage,View,170.6
1531,153,42,2024-09-04,PURCHASE,Purchase,367.6
1532,19,13,2023-01-26,ProductPage,Click,191.6
1533,377,16,2023-09-11,Checkout,PURCHASE,568.3
1534,305,26,2024-05-03,ProductPage,view,398.0
1535,422,47,2023-11-21,Homepage,View,519.9
1536,65,32,2023-08-27,checkout,drop-off,
1537,415,1,2023-05-31,ProductPage,Click,273.8
1538,283,35,2023-07-01,Purchase,Purchase,272.6
1539,418,31,2024-02-22,Homepage,CLICK,578.5
1540,254,21,2023-09-24,Purchase,purchase,364.4
1541,249,5,2023-10-02,Checkout,Drop-off,
1542,112,9,2023-08-28,Homepage,Drop-off,
1543,321,8,2023-08-01,Purchase,Purchase,340.6
1544,66,20,2024-08-21,Purchase,Purchase,221.1
1545,455,25,2023-09-25,Checkout,Drop-off,
1546,172,4,2024-02-21,Checkout,PURCHASE,43.9
1547,202,37,2024-07-16,Purchase,Purchase,262.3
1548,49,11,2024-09-02,PURCHASE,Purchase,217.9
1549,477,10,2024-08-28,Homepage,View,432.3
1550,126,10,2024-12-02,Checkout,AddToCart,334.4
1551,482,28,2023-02-10,Purchase,PURCHASE,368.1
